OID,Id,units,length,ORIG_FID,POINT_X,POINT_Y
-1,0,granitic-peg-pt,37.2000008,1,325803.438681999978144,6798172.405949999578297
-1,0,granitic-peg-pt,37.2000008,1,325803.759291999973357,6798172.064090000465512
-1,0,granitic-peg-pt,37.2000008,1,325804.098974000022281,6798171.776600000448525
-1,0,granitic-peg-pt,37.2000008,1,325804.352983999997377,6798171.525179999880493
-1,0,granitic-peg-pt,37.2000008,1,325804.494636000017636,6798171.419180000200868
-1,0,granitic-peg-pt,37.2000008,1,325804.754295999999158,6798171.270329999737442
-1,0,granitic-peg-pt,37.2000008,1,325805.177695000020321,6798171.030539999715984
-1,0,granitic-peg-pt,37.2000008,1,325805.413069000001997,6798170.863839999772608
-1,0,granitic-peg-pt,37.2000008,1,325805.703510000021197,6798170.724799999967217
-1,0,granitic-peg-pt,37.2000008,1,325806.072900999977719,6798170.600920000113547
-1,0,granitic-peg-pt,37.2000008,1,325806.441908999986481,6798170.437800000421703
-1,0,granitic-peg-pt,37.2000008,1,325806.893154999997932,6798170.213670000433922
-1,0,granitic-peg-pt,37.2000008,1,325807.218705000006594,6798170.029550000093877
-1,0,granitic-peg-pt,37.2000008,1,325807.637088000017684,6798169.696259999647737
-1,0,granitic-peg-pt,37.2000008,1,325807.939776999992318,6798169.353020000271499
-1,0,granitic-peg-pt,37.2000008,1,325808.079670000006445,6798169.252050000242889
-1,0,granitic-peg-pt,37.2000008,1,325808.315682000014931,6798168.946150000207126
-1,0,granitic-peg-pt,37.2000008,1,325808.547521999978926,6798168.671230000443757
-1,0,granitic-peg-pt,37.2000008,1,325808.818365000013728,6798168.415729999542236
-1,0,granitic-peg-pt,37.2000008,1,325809.096380000002682,6798168.201910000294447
-1,0,granitic-peg-pt,37.2000008,1,325809.291408999997657,6798168.001240000128746
-1,0,granitic-peg-pt,37.2000008,1,325809.557348000002094,6798167.812289999797940
-1,0,granitic-peg-pt,37.2000008,1,325809.912521000020206,6798167.564380000345409
-1,0,granitic-peg-pt,37.2000008,1,325810.291649000020698,6798167.370369999669492
-1,0,granitic-peg-pt,37.2000008,1,325810.581581000005826,6798167.265019999817014
-1,0,granitic-peg-pt,37.2000008,1,325810.829333000001498,6798167.130990000441670
-1,0,granitic-peg-pt,37.2000008,1,325811.150994999974500,6798166.893880000337958
-1,0,granitic-peg-pt,37.2000008,1,325811.299109000014141,6798166.719890000298619
-1,0,granitic-peg-pt,37.2000008,1,325811.643362000002526,6798166.491320000030100
-1,0,granitic-peg-pt,37.2000008,1,325811.870366999995895,6798166.375160000286996
-1,0,granitic-peg-pt,37.2000008,1,325812.201128999993671,6798166.284490000456572
-1,0,granitic-peg-pt,37.2000008,1,325812.454321000026539,6798166.151870000176132
-1,0,granitic-peg-pt,37.2000008,1,325812.654613999999128,6798166.006780000403523
-1,0,granitic-peg-pt,37.2000008,1,325812.976735999982338,6798165.798659999854863
-1,0,granitic-peg-pt,37.2000008,1,325813.293324000027496,6798165.530760000459850
-1,0,granitic-peg-pt,37.2000008,1,325813.581441999995150,6798165.351789999753237
-1,0,granitic-peg-pt,37.2000008,1,325813.911821999994572,6798165.137869999743998
-1,0,granitic-peg-pt,37.2000008,1,325814.204659999988507,6798164.949760000221431
-1,0,granitic-peg-pt,37.2000008,1,325814.320362999977078,6798164.816949999891222
-1,0,granitic-peg-pt,37.2000008,1,325814.470170999993570,6798164.643419999629259
-1,0,granitic-peg-pt,37.2000008,1,325814.677120000007562,6798164.548120000399649
-1,0,granitic-peg-pt,37.2000008,1,325814.822769000020344,6798164.427620000205934
-1,0,granitic-peg-pt,37.2000008,1,325814.959230999986175,6798164.308419999666512
-1,0,granitic-peg-pt,37.2000008,1,325815.236146999988705,6798164.096359999850392
-1,0,granitic-peg-pt,37.2000008,1,325815.650236000015866,6798163.873060000129044
-1,0,granitic-peg-pt,37.2000008,1,325815.975738000008278,6798163.672260000370443
-1,0,granitic-peg-pt,37.2000008,1,325816.217338000016753,6798163.496389999985695
-1,0,granitic-peg-pt,37.2000008,1,325816.609100000001490,6798163.186040000058711
-1,0,granitic-peg-pt,37.2000008,1,325816.914746000024024,6798162.960679999552667
-1,0,granitic-peg-pt,37.2000008,1,325817.181984999973793,6798162.738760000094771
-1,0,granitic-peg-pt,37.2000008,1,325817.461632999998983,6798162.518090000376105
-1,0,granitic-peg-pt,37.2000008,1,325817.797278999991249,6798162.249210000038147
-1,0,granitic-peg-pt,37.2000008,1,325817.991618999978527,6798162.052020000293851
-1,0,granitic-peg-pt,37.2000008,1,325818.084947000024840,6798161.944980000145733
-1,0,granitic-peg-pt,37.2000008,1,325818.261401000025216,6798161.631199999712408
-1,0,granitic-peg-pt,37.2000008,1,325818.393654000014067,6798161.448540000244975
-1,0,granitic-peg-pt,37.2000008,1,325818.614249999984168,6798161.207910000346601
-1,0,granitic-peg-pt,37.2000008,1,325818.881496999994852,6798160.946759999729693
-1,0,granitic-peg-pt,37.2000008,1,325819.131238000001758,6798160.692230000160635
-1,0,granitic-peg-pt,37.2000008,1,325819.300272999971639,6798160.540489999577403
-1,0,granitic-peg-pt,37.2000008,1,325819.612924000015482,6798160.318880000151694
-1,0,granitic-peg-pt,37.2000008,1,325820.008076999976765,6798160.122670000419021
-1,0,granitic-peg-pt,37.2000008,1,325820.320031000010204,6798159.843860000371933
-1,0,granitic-peg-pt,37.2000008,1,325820.474719999998342,6798159.718729999847710
-1,0,granitic-peg-pt,37.2000008,1,325820.834542000025976,6798159.475859999656677
-1,0,granitic-peg-pt,37.2000008,1,325821.169506000005640,6798159.258589999750257
-1,0,granitic-peg-pt,37.2000008,1,325821.543194999976549,6798158.953660000115633
-1,0,granitic-peg-pt,37.2000008,1,325821.765376000024844,6798158.685460000298917
-1,0,granitic-peg-pt,37.2000008,1,325822.046950999996625,6798158.424899999983609
-1,0,granitic-peg-pt,37.2000008,1,325822.771164999983739,6798157.854559999890625
-1,0,granitic-peg-pt,37.2000008,1,325823.014056999993045,6798157.567429999820888
-1,0,granitic-peg-pt,37.2000008,1,325823.272358999995049,6798157.323760000057518
-1,0,granitic-peg-pt,37.2000008,1,325823.673446999979205,6798157.082519999705255
-1,0,granitic-peg-pt,37.2000008,1,325824.088699000014458,6798156.857859999872744
