OID,Id,units,length,ORIG_FID,POINT_X,POINT_Y
-1,0,granitic-qtz,16.3999996,5,325799.801664000027813,6798177.917910000309348
-1,0,granitic-qtz,16.3999996,5,325799.858179999981076,6798177.862460000440478
-1,0,granitic-qtz,16.3999996,5,325799.946078000008129,6798177.775890000164509
-1,0,granitic-qtz,16.3999996,5,325800.200177000020631,6798177.634859999641776
-1,0,granitic-qtz,16.3999996,5,325800.300480999983847,6798177.559679999947548
-1,0,granitic-qtz,16.3999996,5,325800.428454999986570,6798177.486019999720156
-1,0,granitic-qtz,16.3999996,5,325800.738352000014856,6798177.350039999932051
-1,0,granitic-qtz,16.3999996,5,325800.910303000011481,6798177.231270000338554
-1,0,granitic-qtz,16.3999996,5,325801.074612000025809,6798177.101959999650717
-1,0,granitic-qtz,16.3999996,5,325801.200713999976870,6798176.945589999668300
-1,0,granitic-qtz,16.3999996,5,325801.232439999992494,6798176.730150000192225
-1,0,granitic-qtz,16.3999996,5,325801.278575000003912,6798176.593740000389516
-1,0,granitic-qtz,16.3999996,5,325801.291018999996595,6798176.383000000379980
-1,0,granitic-qtz,16.3999996,5,325801.364439999975730,6798176.286460000090301
-1,0,granitic-qtz,16.3999996,5,325801.518320999981370,6798176.085730000399053
-1,0,granitic-qtz,16.3999996,5,325801.617184999980964,6798175.989679999649525
-1,0,granitic-qtz,16.3999996,5,325801.797816000005696,6798175.857850000262260
-1,0,granitic-qtz,16.3999996,5,325802.017651000001933,6798175.745120000094175
-1,0,granitic-qtz,16.3999996,5,325802.132757999992464,6798175.651870000176132
-1,0,granitic-qtz,16.3999996,5,325802.241001999995206,6798175.548100000247359
-1,0,granitic-qtz,16.3999996,5,325802.444556000002194,6798175.435119999572635
-1,0,granitic-qtz,16.3999996,5,325802.656903999974020,6798175.385569999925792
-1,0,granitic-qtz,16.3999996,5,325802.910190000024159,6798175.363010000437498
-1,0,granitic-qtz,16.3999996,5,325803.140391999972053,6798175.332240000367165
-1,0,granitic-qtz,16.3999996,5,325803.405899000004865,6798175.262319999746978
-1,0,granitic-qtz,16.3999996,5,325803.490122999995947,6798175.218810000456870
-1,0,granitic-qtz,16.3999996,5,325803.654809999978170,6798175.070890000090003
-1,0,granitic-qtz,16.3999996,5,325803.849341000022832,6798174.942040000110865
-1,0,granitic-qtz,16.3999996,5,325803.992110999999568,6798174.857189999893308
-1,0,granitic-qtz,16.3999996,5,325804.161750000028405,6798174.775290000252426
-1,0,granitic-qtz,16.3999996,5,325804.374384000024293,6798174.680959999561310
-1,0,granitic-qtz,16.3999996,5,325804.584860000002664,6798174.568090000189841
-1,0,granitic-qtz,16.3999996,5,325804.711010000028182,6798174.511920000426471
-1,0,granitic-qtz,16.3999996,5,325804.830674999975599,6798174.426710000261664
-1,0,granitic-qtz,16.3999996,5,325804.922896999982186,6798174.312060000374913
-1,0,granitic-qtz,16.3999996,5,325805.034478000015952,6798174.142269999720156
-1,0,granitic-qtz,16.3999996,5,325805.127705999999307,6798174.057780000381172
-1,0,granitic-qtz,16.3999996,5,325805.243346999981441,6798173.987259999848902
-1,0,granitic-qtz,16.3999996,5,325805.479544000001624,6798173.862920000217855
-1,0,granitic-qtz,16.3999996,5,325805.618422999978065,6798173.777449999935925
-1,0,granitic-qtz,16.3999996,5,325805.852605999971274,6798173.586360000073910
-1,0,granitic-qtz,16.3999996,5,325806.045411999977659,6798173.423120000399649
-1,0,granitic-qtz,16.3999996,5,325806.151040999975521,6798173.337600000202656
-1,0,granitic-qtz,16.3999996,5,325806.406345999974292,6798173.148919999599457
-1,0,granitic-qtz,16.3999996,5,325806.470223999989685,6798173.070860000327229
-1,0,granitic-qtz,16.3999996,5,325806.618511000007857,6798172.930669999681413
-1,0,granitic-qtz,16.3999996,5,325806.774523000000045,6798172.582220000214875
-1,0,granitic-qtz,16.3999996,5,325806.912720000022091,6798172.341679999604821
-1,0,granitic-qtz,16.3999996,5,325807.061204999976326,6798172.188310000114143
-1,0,granitic-qtz,16.3999996,5,325807.124576999980491,6798172.093759999610484
-1,0,granitic-qtz,16.3999996,5,325807.194183000014164,6798171.989919999614358
-1,0,granitic-qtz,16.3999996,5,325807.366365000023507,6798171.791229999624193
-1,0,granitic-qtz,16.3999996,5,325807.498672000016086,6798171.643710000440478
-1,0,granitic-qtz,16.3999996,5,325807.766044999996666,6798171.411439999938011
-1,0,granitic-qtz,16.3999996,5,325808.003795999975409,6798171.229369999840856
-1,0,granitic-qtz,16.3999996,5,325808.336153000011109,6798170.955520000308752
-1,0,granitic-qtz,16.3999996,5,325808.463825999991968,6798170.895379999652505
-1,0,granitic-qtz,16.3999996,5,325808.580912999983411,6798170.825989999808371
-1,0,granitic-qtz,16.3999996,5,325808.719498999998905,6798170.714689999818802
-1,0,granitic-qtz,16.3999996,5,325808.808266000007279,6798170.673799999989569
-1,0,granitic-qtz,16.3999996,5,325809.083847999980208,6798170.556590000167489
-1,0,granitic-qtz,16.3999996,5,325809.317763999977615,6798170.428340000100434
-1,0,granitic-qtz,16.3999996,5,325809.381564999988768,6798170.355370000004768
-1,0,granitic-qtz,16.3999996,5,325809.496892000024673,6798170.241059999912977
-1,0,granitic-qtz,16.3999996,5,325809.702746000024490,6798170.130780000239611
-1,0,granitic-qtz,16.3999996,5,325809.875667000014801,6798170.031639999710023
-1,0,granitic-qtz,16.3999996,5,325810.058845999999903,6798169.892540000379086
-1,0,granitic-qtz,16.3999996,5,325810.233724999998230,6798169.706539999693632
-1,0,granitic-qtz,16.3999996,5,325810.449253999977373,6798169.526229999959469
-1,0,granitic-qtz,16.3999996,5,325810.635598000022583,6798169.325989999808371
-1,0,granitic-qtz,16.3999996,5,325810.680300000007264,6798169.284439999610186
-1,0,granitic-qtz,16.3999996,5,325810.979281999985687,6798169.154500000178814
-1,0,granitic-qtz,16.3999996,5,325811.190112999989651,6798169.043960000388324
-1,0,granitic-qtz,16.3999996,5,325811.405209999997169,6798168.915649999864399
-1,0,granitic-qtz,16.3999996,5,325811.662846999999601,6798168.753390000201762
-1,0,granitic-qtz,16.3999996,5,325811.793300000019372,6798168.715789999812841
-1,0,granitic-qtz,16.3999996,5,325812.092172999982722,6798168.560689999721944
-1,0,granitic-qtz,16.3999996,5,325812.399152000027243,6798168.359609999693930
-1,0,granitic-qtz,16.3999996,5,325812.764573000022210,6798168.130479999817908
-1,0,granitic-qtz,16.3999996,5,325813.069840000011027,6798167.939460000023246
-1,0,granitic-qtz,16.3999996,5,325813.158077000000048,6798167.888469999656081
-1,0,granitic-qtz,16.3999996,5,325813.414227999979630,6798167.676099999807775
-1,0,granitic-qtz,16.3999996,5,325813.568918999982998,6798167.570249999873340
-1,0,granitic-qtz,16.3999996,5,325813.919654000026640,6798167.357970000244677
-1,0,granitic-qtz,16.3999996,5,325814.245531000022311,6798167.138770000077784
-1,0,granitic-qtz,16.3999996,5,325814.348797000013292,6798167.061189999803901
-1,0,granitic-qtz,16.3999996,5,325814.409761000017170,6798167.014680000022054
-1,0,granitic-qtz,16.3999996,5,325814.480841999989934,6798166.918100000359118
-1,0,granitic-qtz,16.3999996,5,325814.531696000020020,6798166.779099999926984
-1,0,porphyro-granitic,23.8999996,6,325800.207955999998376,6798172.946729999966919
-1,0,porphyro-granitic,23.8999996,6,325800.644229999976233,6798172.674999999813735
-1,0,porphyro-granitic,23.8999996,6,325801.027667000016663,6798172.447470000013709
-1,0,porphyro-granitic,23.8999996,6,325801.317313999985345,6798172.212439999915659
-1,0,porphyro-granitic,23.8999996,6,325801.597051999997348,6798171.923270000144839
-1,0,porphyro-granitic,23.8999996,6,325801.743524999998044,6798171.773959999904037
-1,0,porphyro-granitic,23.8999996,6,325802.129530999984127,6798171.382770000025630
-1,0,porphyro-granitic,23.8999996,6,325802.509843999985605,6798170.974639999680221
-1,0,porphyro-granitic,23.8999996,6,325802.824698999989778,6798170.710389999672771
-1,0,porphyro-granitic,23.8999996,6,325803.188366000016686,6798170.293909999541938
-1,0,porphyro-granitic,23.8999996,6,325803.350164000003133,6798170.027350000105798
-1,0,porphyro-granitic,23.8999996,6,325803.430784000025596,6798169.912519999779761
-1,0,porphyro-granitic,23.8999996,6,325803.580535000015516,6798169.830319999717176
-1,0,porphyro-granitic,23.8999996,6,325803.710414999979548,6798169.649840000085533
-1,0,porphyro-granitic,23.8999996,6,325804.002625000022817,6798169.348340000025928
-1,0,porphyro-granitic,23.8999996,6,325804.373483999981545,6798169.069079999811947
-1,0,porphyro-granitic,23.8999996,6,325804.748846000002231,6798168.795099999755621
-1,0,porphyro-granitic,23.8999996,6,325804.978577999980189,6798168.640399999916553
-1,0,porphyro-granitic,23.8999996,6,325805.190168000000995,6798168.453730000182986
-1,0,porphyro-granitic,23.8999996,6,325805.617570000002161,6798168.117250000126660
-1,0,porphyro-granitic,23.8999996,6,325805.790919999999460,6798168.009139999747276
-1,0,porphyro-granitic,23.8999996,6,325806.104343999992125,6798167.839739999733865
-1,0,porphyro-granitic,23.8999996,6,325806.246741999988444,6798167.630970000289381
-1,0,porphyro-granitic,23.8999996,6,325806.425029999983963,6798167.253809999674559
-1,0,porphyro-granitic,23.8999996,6,325806.686227999976836,6798166.862180000171065
-1,0,porphyro-granitic,23.8999996,6,325807.003438999992795,6798166.467720000073314
-1,0,porphyro-granitic,23.8999996,6,325807.326358999998774,6798166.134630000218749
-1,0,porphyro-granitic,23.8999996,6,325807.779739000019617,6798165.762869999743998
-1,0,porphyro-granitic,23.8999996,6,325808.510628000018187,6798165.275679999962449
-1,0,porphyro-granitic,23.8999996,6,325808.895888000028208,6798164.959739999845624
-1,0,porphyro-granitic,23.8999996,6,325809.253520999976899,6798164.632840000092983
-1,0,porphyro-granitic,23.8999996,6,325809.831686999998055,6798164.172829999588430
-1,0,porphyro-granitic,23.8999996,6,325810.289483000000473,6798163.941660000011325
-1,0,porphyro-granitic,23.8999996,6,325810.604357999982312,6798163.740699999965727
-1,0,porphyro-granitic,23.8999996,6,325811.060118000023067,6798163.373060000129044
-1,0,porphyro-granitic,23.8999996,6,325811.525734000024386,6798162.910179999656975
-1,0,porphyro-granitic,23.8999996,6,325811.923302999988664,6798162.441960000433028
-1,0,porphyro-granitic,23.8999996,6,325812.196929000027012,6798162.150709999725223
-1,0,porphyro-granitic,23.8999996,6,325812.450803000014275,6798161.927649999968708
-1,0,porphyro-granitic,23.8999996,6,325813.064378999988548,6798161.557179999537766
-1,0,porphyro-granitic,23.8999996,6,325813.570948000007775,6798161.195629999972880
-1,0,porphyro-granitic,23.8999996,6,325814.151644999976270,6798160.845719999633729
-1,0,granitic-qtz,25.2000008,7,325796.619965000019874,6798183.860039999708533
-1,0,granitic-qtz,25.2000008,7,325797.026652999978978,6798183.504630000330508
-1,0,granitic-qtz,25.2000008,7,325797.360224000003655,6798183.288420000113547
-1,0,granitic-qtz,25.2000008,7,325797.638409000006504,6798183.097199999727309
-1,0,granitic-qtz,25.2000008,7,325797.854376000002958,6798182.962519999593496
-1,0,granitic-qtz,25.2000008,7,325797.953833999985363,6798182.903579999692738
-1,0,granitic-qtz,25.2000008,7,325798.285759999998845,6798182.817800000309944
-1,0,granitic-qtz,25.2000008,7,325798.404188000014983,6798182.790780000388622
-1,0,granitic-qtz,25.2000008,7,325798.617550000024494,6798182.590060000307858
-1,0,granitic-qtz,25.2000008,7,325798.711248999985401,6798182.513220000080764
-1,0,granitic-qtz,25.2000008,7,325798.973088999977335,6798182.402010000310838
-1,0,granitic-qtz,25.2000008,7,325799.083106999984011,6798182.284079999662936
-1,0,granitic-qtz,25.2000008,7,325799.226767999993172,6798182.198350000195205
-1,0,granitic-qtz,25.2000008,7,325799.472771000000648,6798182.055110000073910
-1,0,granitic-qtz,25.2000008,7,325799.991549000027589,6798181.825509999878705
-1,0,granitic-qtz,25.2000008,7,325800.218526999989990,6798181.696589999832213
-1,0,granitic-qtz,25.2000008,7,325800.463940999994520,6798181.463250000029802
-1,0,granitic-qtz,25.2000008,7,325800.603480999998283,6798181.278230000287294
-1,0,granitic-qtz,25.2000008,7,325800.746855999983381,6798181.055460000410676
-1,0,granitic-qtz,25.2000008,7,325800.983252000005450,6798180.770329999737442
-1,0,granitic-qtz,25.2000008,7,325801.319093999976758,6798180.415319999679923
-1,0,granitic-qtz,25.2000008,7,325801.538095000025351,6798180.162999999709427
-1,0,granitic-qtz,25.2000008,7,325801.737276000028942,6798179.881149999797344
-1,0,granitic-qtz,25.2000008,7,325802.022511999995913,6798179.536980000324547
-1,0,granitic-qtz,25.2000008,7,325802.196760000020731,6798179.260409999638796
-1,0,granitic-qtz,25.2000008,7,325802.442663000023458,6798178.958209999836981
-1,0,granitic-qtz,25.2000008,7,325802.588848999992479,6798178.802140000276268
-1,0,granitic-qtz,25.2000008,7,325802.724895999999717,6798178.703990000300109
-1,0,granitic-qtz,25.2000008,7,325802.841545999981463,6798178.663529999554157
-1,0,granitic-qtz,25.2000008,7,325803.102389000006951,6798178.598960000090301
-1,0,granitic-qtz,25.2000008,7,325803.364029999997001,6798178.481549999676645
-1,0,granitic-qtz,25.2000008,7,325803.603342999995220,6798178.305820000357926
-1,0,granitic-qtz,25.2000008,7,325803.833633999980520,6798178.114110000431538
-1,0,granitic-qtz,25.2000008,7,325804.021818000008352,6798177.898369999602437
-1,0,granitic-qtz,25.2000008,7,325804.200996999978088,6798177.720519999973476
-1,0,granitic-qtz,25.2000008,7,325804.427971999975853,6798177.474349999800324
-1,0,granitic-qtz,25.2000008,7,325804.634261000028346,6798177.204280000180006
-1,0,granitic-qtz,25.2000008,7,325804.834319000015967,6798176.995229999534786
-1,0,granitic-qtz,25.2000008,7,325805.061958000005689,6798176.820360000245273
-1,0,granitic-qtz,25.2000008,7,325805.350726999982726,6798176.602119999937713
-1,0,granitic-qtz,25.2000008,7,325805.716279999993276,6798176.393050000071526
-1,0,granitic-qtz,25.2000008,7,325805.992627999978140,6798176.189849999733269
-1,0,granitic-qtz,25.2000008,7,325806.113873999973293,6798175.909490000456572
-1,0,granitic-qtz,25.2000008,7,325806.185073999979068,6798175.805040000006557
-1,0,granitic-qtz,25.2000008,7,325806.265454999986105,6798175.706059999763966
-1,0,granitic-qtz,25.2000008,7,325806.504689999972470,6798175.535539999604225
-1,0,granitic-qtz,25.2000008,7,325806.771866000024602,6798175.355030000209808
-1,0,granitic-qtz,25.2000008,7,325806.974611999990884,6798175.147049999795854
-1,0,granitic-qtz,25.2000008,7,325807.121671999979299,6798174.933029999956489
-1,0,granitic-qtz,25.2000008,7,325807.211155999975745,6798174.844709999859333
-1,0,granitic-qtz,25.2000008,7,325807.591752999986056,6798174.534009999595582
-1,0,granitic-qtz,25.2000008,7,325807.667376000026707,6798174.440159999765456
-1,0,granitic-qtz,25.2000008,7,325807.863494999997783,6798174.284060000441968
-1,0,granitic-qtz,25.2000008,7,325808.109513000003062,6798174.051249999552965
-1,0,granitic-qtz,25.2000008,7,325808.208895999996457,6798173.920859999954700
-1,0,granitic-qtz,25.2000008,7,325808.323174000019208,6798173.727400000207126
-1,0,granitic-qtz,25.2000008,7,325808.497638000000734,6798173.545479999855161
-1,0,granitic-qtz,25.2000008,7,325808.594995999999810,6798173.407069999724627
-1,0,granitic-qtz,25.2000008,7,325808.767469000013079,6798173.211889999918640
-1,0,granitic-qtz,25.2000008,7,325808.945950000023004,6798173.051149999722838
-1,0,granitic-qtz,25.2000008,7,325809.298187999986112,6798172.771610000170767
-1,0,granitic-qtz,25.2000008,7,325809.439076000009663,6798172.662899999879301
-1,0,granitic-qtz,25.2000008,7,325809.628497000026982,6798172.407390000298619
-1,0,granitic-qtz,25.2000008,7,325809.784121999982744,6798172.246150000020862
-1,0,granitic-qtz,25.2000008,7,325809.921929000003729,6798172.134510000236332
-1,0,granitic-qtz,25.2000008,7,325810.121782000001986,6798172.008620000444353
-1,0,granitic-qtz,25.2000008,7,325810.272247000015341,6798171.879099999554455
-1,0,granitic-qtz,25.2000008,7,325810.395152000011876,6798171.727889999747276
-1,0,granitic-qtz,25.2000008,7,325810.555595999991056,6798171.550970000214875
-1,0,granitic-qtz,25.2000008,7,325810.672801000007894,6798171.473720000125468
-1,0,granitic-qtz,25.2000008,7,325810.780666999984533,6798171.401410000398755
-1,0,granitic-qtz,25.2000008,7,325810.933169000025373,6798171.331079999916255
-1,0,granitic-qtz,25.2000008,7,325811.117213000019547,6798171.237689999863505
-1,0,granitic-qtz,25.2000008,7,325811.306976000021677,6798171.084820000454783
-1,0,granitic-qtz,25.2000008,7,325811.465504999971017,6798170.963790000416338
-1,0,granitic-qtz,25.2000008,7,325811.636536000005435,6798170.832320000045002
-1,0,granitic-qtz,25.2000008,7,325811.858433999994304,6798170.705660000443459
-1,0,granitic-qtz,25.2000008,7,325812.069348999997601,6798170.540760000236332
-1,0,granitic-qtz,25.2000008,7,325812.244306000007782,6798170.401720000430942
-1,0,granitic-qtz,25.2000008,7,325812.468128999986220,6798170.282259999774396
-1,0,granitic-qtz,25.2000008,7,325812.649387000012212,6798170.190030000172555
-1,0,granitic-qtz,25.2000008,7,325812.855865999998059,6798170.069570000283420
-1,0,granitic-qtz,25.2000008,7,325813.057012000004761,6798170.003739999607205
-1,0,granitic-qtz,25.2000008,7,325813.206600999983493,6798169.917870000004768
-1,0,granitic-qtz,25.2000008,7,325813.371549999981653,6798169.760549999773502
-1,0,granitic-qtz,25.2000008,7,325813.508649999974295,6798169.599129999987781
-1,0,granitic-qtz,25.2000008,7,325813.698206999979448,6798169.319020000286400
-1,0,granitic-qtz,25.2000008,7,325813.897012999979779,6798169.077510000206530
-1,0,granitic-qtz,25.2000008,7,325814.207208000007086,6798168.818400000222027
-1,0,granitic-qtz,25.2000008,7,325814.413659000012558,6798168.668560000136495
-1,0,granitic-qtz,25.2000008,7,325814.517003000015393,6798168.585769999772310
-1,0,granitic-qtz,25.2000008,7,325814.668406000011601,6798168.387659999541938
-1,0,granitic-qtz,25.2000008,7,325814.875334999989718,6798168.148040000349283
-1,0,granitic-qtz,25.2000008,7,325814.973840999999084,6798168.075709999538958
-1,0,granitic-qtz,25.2000008,7,325815.203732999972999,6798167.910380000248551
-1,0,granitic-qtz,25.2000008,7,325815.343583000008948,6798167.870369999669492
-1,0,granitic-qtz,25.2000008,7,325815.575048999977298,6798167.774589999578893
-1,0,granitic-qtz,25.2000008,7,325815.782915999996476,6798167.660749999806285
